TWEET,STOCK,DATE,LAST_PRICE,3_DAY_RETURN,PX_VOLUME,VOLATILITY_10D,VOLATILITY_30D,LSTM_POLARITY,TEXTBLOB_POLARITY,TWTOKEN
"RT @Walmart: @exobotvoter ""Na na na ma na ma naNa ma na ma naJust another day up inside the jungleTryna stop these foes fromaking me c…",Walmart,24/10/2018,97.56,-0.0042025420254202,10364712.0,15.2,16.254,-1,0.0,"$RESERVED$ $MENTION$: $MENTION$ ""Na na na ma na ma naNa ma na ma naJust another day up inside the jungleTryna stop these foes fromaking me c"
RT @karagoldin: Yes I believe Apple Pay is going to replace our wallet.  And Jen Bailey running this for @Apple is a smart move.  One of th…,Apple,26/09/2018,220.42,-0.0125215497686234,23984706.0,20.27,20.4,-1,0.0,$RESERVED$ $MENTION$: Yes I believe Apple Pay is going to replace our wallet. And Jen Bailey running this for $MENTION$ is a smart move. One of th
"RT @JosephDeBons: If you buy @Apple products at @BestBuy , Apple says the receipt is invalid!   Be careful!   @Samsung https://t.co/Bj9c9uG…",Apple,30/06/2017,144.02,-0.0020136092209416,23024107.0,15.793,20.392,-1,0.0,"$RESERVED$ $MENTION$: If you buy $MENTION$ products at $MENTION$ , Apple says the receipt is invalid! Be careful! $MENTION$ $URL$"
@Tesco Hiya - we were T the checkout just before 6pm. Couldn’t see a staff member to speak to but told the girl at… https://t.co/KTx5FSdiPq,Tesco,22/10/2018,213.0,0.0075117370892018,15833276.0,26.156,33.536,-1,0.0,$MENTION$ Hiya - we were T the checkout just before $NUMBER$pm. Couldnt see a staff member to speak to but told the girl at $URL$
Check out EAPG Inverted Strawberry Butter Dish Dome LID ONLY Cambridge Glass Antique 1911 #EAPG https://t.co/6YY1nM2qah via @eBay,eBay,24/10/2018,27.29,0.0534994503481129,16309320.0,51.743,35.956,1,0.0,Check out EAPG Inverted Strawberry Butter Dish Dome LID ONLY Cambridge Glass Antique $NUMBER$ $HASHTAG$ $URL$ via $MENTION$
Check out 80s Retro Bandai FL LSI Tabletop Game FL PENGO Made in Japan Good Condition #Bandai https://t.co/N3bR7YFINq via @eBay,eBay,30/06/2017,34.92,-0.00028636884307,10845469.0,19.665,22.269,-1,0.1499999999999999,Check out $NUMBER$s Retro Bandai FL LSI Tabletop Game FL PENGO Made in Japan Good Condition $HASHTAG$ $URL$ via $MENTION$
"RT @IAmStaka: Sold a simple non-expensive jacket. Got hit by $30 selling fees in @eBay @AskeBay , excluding the transaction fee in paypal,…",eBay,25/10/2018,28.06,0.0153243050605844,12239614.0,55.348,37.514,1,0.0,"$RESERVED$ $MENTION$: Sold a simple non-expensive jacket. Got hit by $30 selling fees in $MENTION$ $MENTION$ , excluding the transaction fee in paypal,"
@comcast I wanted to add tnt and was promised I wouldn’t lose anything I already have. Now I don’t have HBO and my package isn’t available.,Comcast,10/09/2018,36.36,-0.0052255225522551,14292259.0,14.621,19.491,-1,0.0,$MENTION$ I wanted to add tnt and was promised I wouldnt lose anything I already have. Now I dont have HBO and my package isnt available.
RT @netflix: Double woke. 🙌 https://t.co/v1Sq8sIrOx,Netflix,30/06/2017,149.41,0.010842647747808,5213315.0,32.714,28.827,1,0.0,$RESERVED$ $MENTION$: Double woke. $EMOJI$ $URL$
RT @TheTruth4Kody: @Nike states: “Believe in something. Even if it means sacrificing everything.”Great slogan.#Nike You should have ch…,Nike,07/09/2018,80.3,-0.0087173100871731,6633912.0,21.364,18.219,1,0.0,$RESERVED$ $MENTION$: $MENTION$ states: Believe in something. Even if it means sacrificing everything.Great slogan.$HASHTAG$ You should have ch
@greta @Google @AP My money is pon Google lying.,Google,14/08/2018,1258.14,-0.0044748597135454,1403991.0,11.383,20.59800000000001,1,0.0,$MENTION$ $MENTION$ $MENTION$ My money is pon Google lying.
@warnerbrostv @netflix @TheCW @FOXTV @cbsallaccess #WhatILikeIn4Words : More seasons of Forever Pls #SaveForever,Netflix,05/09/2018,341.18,0.0776716102936866,13092847.0,51.26600000000001,40.228,1,0.5,$MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ $HASHTAG$ : More seasons of Forever Pls $HASHTAG$
"Check out Time Out Doll Body Ready To Stuff 33"" https://t.co/lwL38esSv7 @eBay",eBay,31/08/2017,36.13,-0.0365347356767229,8591090.0,16.855,18.385,-1,0.2,"Check out Time Out Doll Body Ready To Stuff $NUMBER$"" $URL$ $MENTION$"
10000mAh External Battery Charging Power Case Cover Pack For iPhone X@Google https://t.co/rdDKqFiDrv,Google,21/09/2018,1172.12,-0.0042743063850117,4561119.0,20.526,17.930999999999994,-1,0.0,$NUMBER$mAh External Battery Charging Power Case Cover Pack For iPhone X$MENTION$ $URL$
"RT @Reuters: Campbell, Third Point urge shareholders to vote for two different boards https://t.co/V8WedmiFEO https://t.co/oL29Y27Cii",Reuters,15/09/2018,50.1377,-0.0065918460559618,2585085.0,11.593,17.185,1,0.0,"$RESERVED$ $MENTION$: Campbell, Third Point urge shareholders to vote for two different boards $URL$ $URL$"
RT @DineshDSouza: What @Kaepernick7 represents is privilege combined with ingratitude. Is this what @Nike wants its brand to stand for? htt…,Nike,04/09/2018,79.6,0.0326633165829146,18565837.0,20.517,20.153,1,0.0,$RESERVED$ $MENTION$: What $MENTION$ represents is privilege combined with ingratitude. Is this what $MENTION$ wants its brand to stand for? htt
@GoldmanSachs @Zola @beautycounterhq LikedLikedwilliam steelewilliam steele@godlylifestyles·Dec 27Under Pres… https://t.co/hv7bdQMFQZ,Goldman Sachs,29/12/2017,254.76,0.0116187784581568,2519253.0,18.199,17.915,1,0.0,$MENTION$ $MENTION$ $MENTION$ LikedLikedwilliam steelewilliam steele$MENTION$ $NUMBER$Under Pres $URL$
RT @slimray11: @sclancy79 @NFL @Nike Trust me; the only thing @Nike execs are doing is laughing at you for being hard-headed. How many time…,Nike,04/09/2018,79.6,0.0326633165829146,18565837.0,20.517,20.153,1,0.0,$RESERVED$ $MENTION$: $MENTION$ $MENTION$ $MENTION$ Trust me; the only thing $MENTION$ execs are doing is laughing at you for being hard-headed. How many time
RT @Reuters: Merkel: Britain must make clear what it wants on Brexit https://t.co/huegN73sby,Reuters,25/09/2018,50.3359,-0.0072194994030106,2331720.0,7.2010000000000005,13.393,1,0.15,$RESERVED$ $MENTION$: Merkel: Britain must make clear what it wants on Brexit $URL$
Check out 8 LED Solar Powered Ground Light Waterproof Garden Pathway Lawn lamp Deck Lights #YP https://t.co/Aw8J5z7sPk via @eBay,eBay,11/09/2018,34.11,-0.0035180299032541,4970617.0,17.473,15.015999999999998,1,0.4,Check out $NUMBER$ LED Solar Powered Ground Light Waterproof Garden Pathway Lawn lamp Deck Lights $HASHTAG$ $URL$ via $MENTION$
"@AmazonHelp @amazon @amazonIN @JeffBezos Stop being apologetic and refund my money, please tell me the ETA for this… https://t.co/syr3zgMR3Z",Amazon,19/10/2018,1764.03,0.0317058099918936,5907246.0,51.688,34.372,1,0.0,"$MENTION$ $MENTION$ $MENTION$ $MENTION$ Stop being apologetic and refund my money, please tell me the ETA for this $URL$"
RT @Ford: @ijustine Sending you a DM!,Ford,01/09/2018,9.48,0.0516877637130801,76424884.0,30.148000000000003,28.611,1,0.0,$RESERVED$ $MENTION$: $MENTION$ Sending you a DM!
"RT @AghastNvr: I GOT SWATTED AND ORDERED A NEW DOOR, WHAT THE FUCK @UPS https://t.co/scVbW1CA3l",UPS,30/10/2018,107.07,-0.0164378444008591,3047734.0,37.375,25.268,1,-0.1318181818181818,"$RESERVED$ $MENTION$: I GOT SWATTED AND ORDERED A NEW DOOR, WHAT THE FUCK $MENTION$ $URL$"
@Google No WASPs allowed in google's dystopia,Google,31/03/2017,847.8,-0.0084571832979475,1440982.0,14.939,10.6,-1,0.0,$MENTION$ No WASPs allowed in google's dystopia
"@puertorico05971 @amazon Yeah, you're right. I probably won't try that again! I own the rights and paid them, yet he/she was unhappy.",Amazon,31/03/2017,886.54,-0.0344485302411622,3957612.0,16.898,11.545,-1,0.2857142857142857,"$MENTION$ $MENTION$ Yeah, you're right. I probably won't try that again! I own the rights and paid them, yet he/she was unhappy."
@plasticembryo @eBay Well not the whole thing. i fill in parts of it. Good Lord......lol,eBay,01/03/2017,34.27,-0.006127808578932,5736123.0,15.84,22.073,1,0.2,$MENTION$ $MENTION$ Well not the whole thing. i fill in parts of it. Good Lord......lol
Check out House of Miniatures Side Chair Set of Two  # 40007!!! #TheHouseofMiniatures https://t.co/64N53aSurN via @eBay,eBay,01/10/2018,32.51,0.0156874807751462,11990681.0,23.54,17.737000000000005,-1,0.0,Check out House of Miniatures Side Chair Set of Two $HASHTAG$ $NUMBER$!!! $HASHTAG$ $URL$ via $MENTION$
@IMDb 👽JEFFREY PRESTON BEZOS @JeffBezos A.K.A. #LexLuthor MICROMANAGES HIS ENTIRE @amazon #amazon #LEXCORP… https://t.co/bGqpXrrcYH,Amazon,30/11/2017,1176.75,0.0162141491395792,4509208.0,24.981,40.451,-1,0.0,$MENTION$ $EMOJI$JEFFREY PRESTON BEZOS $MENTION$ A.K.A. $HASHTAG$ MICROMANAGES HIS ENTIRE $MENTION$ $HASHTAG$ $HASHTAG$ $URL$
"Check out Old Navy Womens Black Puffer Jacket, medium #OldNavy #Windbreaker #Casual https://t.co/4rgCdnjsI7 via @eBay",eBay,24/09/2018,33.72,0.0094899169632265,8746536.0,9.487,14.181,-1,-0.0333333333333333,"Check out Old Navy Womens Black Puffer Jacket, medium $HASHTAG$ $HASHTAG$ $HASHTAG$ $URL$ via $MENTION$"
"RT @Reuters: By winning an Emmy, Grammy, Oscar and Tony, John Legend becomes the first black male entertainer to snag all top four entertai…",Reuters,12/09/2018,49.8072,-0.0101712202251883,7901422.0,11.93,17.209,1,0.2166666666666667,"$RESERVED$ $MENTION$: By winning an Emmy, Grammy, Oscar and Tony, John Legend becomes the first black male entertainer to snag all top four entertai"
"seriously, #americanvandal is the most ridiculous to hit @netflix...and they green light everything",Netflix,23/09/2018,361.19,0.0115451701320635,11930568.0,44.094,41.762,-1,0.0066666666666666,"seriously, $HASHTAG$ is the most ridiculous to hit $MENTION$...and they green light everything"
SANGRIA Dress 4 Cotton Sleeveless Citron Black White Retro 60s Fit Flare #Dress #SummerDress #LabelsByGina https://t.co/346Ve4xpkg via @eBay,eBay,31/05/2017,34.3,0.0174927113702624,9762178.0,16.727,22.532,1,0.0777777777777777,SANGRIA Dress $NUMBER$ Cotton Sleeveless Citron Black White Retro $NUMBER$s Fit Flare $HASHTAG$ $HASHTAG$ $HASHTAG$ $URL$ via $MENTION$
Always been a @Nike girl https://t.co/uvttyn70vx,Nike,06/09/2018,80.4,0.0223880597014925,8577029.0,21.379,18.968,1,0.0,Always been a $MENTION$ girl $URL$
Check out Ghostbusters Phone Case - Horror Block Exclusive iPhone 6S Plus https://t.co/mqsAv03qlB @eBay #horrorblockexclusive #iphone #case,eBay,01/04/2017,33.57,0.0023830801310693,10222995.0,12.663,12.648,-1,0.0,Check out Ghostbusters Phone Case - Horror Block Exclusive iPhone $NUMBER$S Plus $URL$ $MENTION$ $HASHTAG$ $HASHTAG$ $HASHTAG$
The Xbox app for Windows 10 is really bad.Seriously bad.@Microsoft should be embarrassed. @Xbox,Microsoft,28/09/2018,114.37,0.0006994841304537,21647811.0,13.818,16.133,-1,-0.2499999999999999,The Xbox app for Windows $NUMBER$ is really bad.Seriously bad.$MENTION$ should be embarrassed. $MENTION$
RT @sclancy79: First the @NFL forces me to choose between my favorite sport and my country. I chose country. Then @Nike forces me to choose…,Nike,04/09/2018,79.6,0.0326633165829146,18565837.0,20.517,20.153,1,0.375,$RESERVED$ $MENTION$: First the $MENTION$ forces me to choose between my favorite sport and my country. I chose country. Then $MENTION$ forces me to choose
"RT @NicoleBurstein: @netflix Time travellers from future take over the consciousness of people who are about to die, then work together…",Netflix,31/07/2017,181.66,0.0131013982164482,4883606.0,27.155,46.918,1,0.0,"$RESERVED$ $MENTION$: $MENTION$ Time travellers from future take over the consciousness of people who are about to die, then work together"
@LucaCorleone68 @JoshuaTraenor @Apple That's one of the qualities I enjoy most with #Apple: It is totally possible… https://t.co/NzMsmpQ2pL,Apple,16/09/2018,223.84,0.0114814152966404,31999289.0,25.688,17.88,1,0.3,$MENTION$ $MENTION$ $MENTION$ That's one of the qualities I enjoy most with $HASHTAG$: It is totally possible $URL$
RT @alexmorgan13: So proud to be a part of the @Nike family #JustDoIt https://t.co/0l2BpphbzY,Nike,08/09/2018,80.3,-0.0047322540473224,6633912.0,21.364,18.219,1,0.8,$RESERVED$ $MENTION$: So proud to be a part of the $MENTION$ family $HASHTAG$ $URL$
RT @jimmyfallon: Happy Monday!!! New shows all week - set your DVRs and TiVo’s. The @TMobile Central Park Show is this Thursday!! #FallonTo…,TMobile,10/09/2018,65.56,-0.0178462477120195,2171552.0,15.053,29.284,1,1.0,$RESERVED$ $MENTION$: Happy Monday!!! New shows all week - set your DVRs and TiVos. The $MENTION$ Central Park Show is this Thursday!! $HASHTAG$
@BroccoliInMilk @bobbyllew @FullyChargedShw @BP_plc Great proposition! We'll explore this with BP!,BP,16/08/2018,548.6,0.0176813707619393,29045886.0,21.933000000000003,19.795,-1,1.0,$MENTION$ $MENTION$ $MENTION$ $MENTION$ Great proposition! We'll explore this with BP!
You just got your self a first timer @Starbucks,Starbucks,23/09/2018,57.45,-0.0177545691906005,25800450.0,13.78,12.362,1,0.25,You just got your self a first timer $MENTION$
Winnie the Pooh - Pooh Friendship - Tigger-ific Tales (VHS) Walt Disney  https://t.co/s3g29ZOkND via @eBay,Disney,19/07/2018,112.13,-0.0172121644519753,17796796.0,11.753,17.008,1,0.0,Winnie the Pooh - Pooh Friendship - Tigger-ific Tales (VHS) Walt Disney $URL$ via $MENTION$
@qarahiyo @netflix @iamrashidajones I doubt that,Netflix,01/10/2018,381.43,-0.0191385050992318,8376560.0,24.05,39.488,1,0.0,$MENTION$ $MENTION$ $MENTION$ I doubt that
"@beverageguru1 @Kaepernick7 @Nike Dont worry, when tRump cost u your job, u wont be able to buy them anyway.",Nike,03/09/2018,82.2,0.0,5177091.0,13.223,17.918,-1,0.5,"$MENTION$ $MENTION$ $MENTION$ Dont worry, when tRump cost u your job, u wont be able to buy them anyway."
@MarlenaStell @netflix why is everyone upset? James wants to do the drama of the beauty community this documentary… https://t.co/n4885brdvZ,Netflix,27/09/2018,380.71,-0.0291560505371541,7326246.0,40.101,40.226,1,0.0,$MENTION$ $MENTION$ why is everyone upset? James wants to do the drama of the beauty community this documentary $URL$
"RT @GFoodbank: Our annual Christmas collection @Tesco @TrinitySqGH will take place on Thursday 29th, Friday 30th Nov and Saturday 1st Decem…",Tesco,29/10/2018,212.5,0.0014117647058824,26896800.0,17.027,33.545,-1,0.0,"$RESERVED$ $MENTION$: Our annual Christmas collection $MENTION$ $MENTION$ will take place on Thursday $NUMBER$th, Friday $NUMBER$th Nov and Saturday $NUMBER$st Decem"
"RT @Reuters: 'There was a conviction without proof of a crime,' Amal Clooney, legal counsel to imprisoned Reuters journalists Wa Lone and K…",Reuters,28/09/2018,50.3139,0.0004372549136522,7988967.0,6.837999999999999,12.771,1,0.2,"$RESERVED$ $MENTION$: 'There was a conviction without proof of a crime,' Amal Clooney, legal counsel to imprisoned Reuters journalists Wa Lone and K"
"Check out Vintage Leather Concho Boot Strap Bracelet BUFFALO NICKELS INDIAN 18.5"" WESTERN  https://t.co/KAicq6Zefx via @eBay",eBay,17/09/2018,34.2,-0.0029239766081871,6722685.0,17.965,14.271,-1,0.0,"Check out Vintage Leather Concho Boot Strap Bracelet BUFFALO NICKELS INDIAN $NUMBER$"" WESTERN $URL$ via $MENTION$"
@CBS @SuperiorDonuts Chocolate Frosted! #Tweet4Sweets,CBS,31/01/2017,64.49,0.0038765700108543,3523867.0,16.338,16.302,1,0.0,$MENTION$ $MENTION$ Chocolate Frosted! $HASHTAG$
@jonseff Marvel's TV efforts on @ABC are not nearly the quality of their @netflix shows.,Netflix,30/06/2017,149.41,0.010842647747808,5213315.0,32.714,28.827,1,-0.05,$MENTION$ Marvel's TV efforts on $MENTION$ are not nearly the quality of their $MENTION$ shows.
@Microsoft rolls out @LinkedIn integrations in @Outlook.com - @TechCrunch https://t.co/X7kapqK2Wc,Microsoft,31/10/2017,83.18,0.0075739360423178,27086575.0,34.014,20.832,-1,0.0,$MENTION$ rolls out $MENTION$ integrations in $MENTION$.com - $MENTION$ $URL$
RT @Veeru23mayee: Currently per minute 1000 👍 for @PawanKalyan  official @facebook Page#PawanKalyanOnFacebook,Facebook,30/10/2018,146.22,-0.0058131582546846,50528278.0,47.683,35.937,1,0.0,$RESERVED$ $MENTION$: Currently per minute $NUMBER$ $EMOJI$ for $MENTION$ official $MENTION$ Page$HASHTAG$
RT @LORDKLEIN: Step 1 - turn on @CBSStep 2 - Watch @MacGyverCBSStep 3 - Live tweet with us!!! #MacGyver,CBS,29/09/2017,58.0,0.0,5982394.0,30.199,27.777,1,0.2130681818181818,$RESERVED$ $MENTION$: Step $NUMBER$ - turn on $MENTION$ $NUMBER$ - Watch $MENTION$ $NUMBER$ - Live tweet with us!!! $HASHTAG$
@BarackObama @sarahcuda @HillaryClinton @vestager @GeorgeLakoff @Google @JamesADamore @PaulLewis @vicenews @Uber… https://t.co/P1A76G9Tlg,Google,30/11/2017,1036.17,0.0345889188067594,2254590.0,20.289,19.209,-1,0.0,$MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ $URL$
RT @TilleryChuck: @BrianMillerAd @verizon @VZWSupport @ATT @ATTCares Let it rip. https://t.co/6ukBCnnm8k,AT&T,29/12/2017,38.88,0.0046296296296296,26479899.0,12.816,19.803,1,0.0,$RESERVED$ $MENTION$: $MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ Let it rip. $URL$
RT @Apple: Join us 12 September at 6:00 pm to watch the #AppleEvent live on Twitter. Tap ❤️ below and we’ll send you updates on event day.…,Apple,11/09/2018,223.85,-0.0113915568461022,35749049.0,22.817,23.56,-1,0.1363636363636363,$RESERVED$ $MENTION$: Join us $NUMBER$ September at $NUMBER$:00 pm to watch the$HASHTAG$ liveon Twitter. Tap $EMOJI$ below and well send you updates on event day.
"RT @WomenWhoCode: Don't miss @reactivesummit taking place in Montreal this October and hear from Google, Facebook, @IBM @Salesforce @GrubHu…",IBM,13/09/2018,148.95,-0.0221550855991942,5346540.0,11.143,14.887,1,0.0,"$RESERVED$ $MENTION$: Don't miss $MENTION$ taking place in Montreal this October and hear from Google, Facebook, $MENTION$ $MENTION$ $MENTION$"
"RT @NewsHour: WATCH LIVE: Facebook, @Twitter and @Google face Congress to discuss social media and the 2016 election #TechHearingshttps://…",Google,31/10/2017,1033.04,0.0006098505382174,1516278.0,26.913,18.507,1,0.0848484848484848,"$RESERVED$ $MENTION$: WATCH LIVE: Facebook, $MENTION$ and $MENTION$ face Congress to discuss social media and the $NUMBER$ election $HASHTAG$://"
"RT @tech_eu: In today's podcast, we discuss the healthy relationship between @Google and the EC, Saudi money in the European tech ecosystem…",Google,24/10/2018,1057.12,0.0454631451490844,2464295.0,41.453,29.601,1,0.25,"$RESERVED$ $MENTION$: In today's podcast, we discuss the healthy relationship between $MENTION$ and the EC, Saudi money in the European tech ecosystem"
Check out 2 #Ikea Mugs Cups  Yellow and White     by Designer Maria Vinka  https://t.co/llc2IxT0sh via @eBay,eBay,04/09/2018,34.8,-0.0054597701149424,6743260.0,8.721,14.554,1,0.0,Check out $NUMBER$ $HASHTAG$ Mugs Cups Yellow and White by Designer Maria Vinka $URL$ via $MENTION$
